Orthogroup	Artha	Cechi	Erjap	Glmax	Lyrho	Metru	Poten	Qumon	Setor	Vivin	Zeins	Total
OG0002320	0	0	0	0	0	0	0	0	30	0	0	30
OG0002321	0	0	0	0	0	0	0	0	30	0	0	30
OG0002322	0	0	0	0	0	0	0	0	30	0	0	30
OG0002323	0	0	0	0	0	0	0	0	30	0	0	30
OG0002324	1	1	0	1	8	6	3	1	4	2	2	29
OG0002325	29	0	0	0	0	0	0	0	0	0	0	29
OG0002326	1	2	4	4	3	2	1	2	2	4	4	29
OG0002327	6	1	3	3	2	2	2	1	3	2	4	29
OG0002328	4	2	2	4	3	2	2	3	3	0	4	29
OG0002329	2	2	3	4	3	2	4	2	2	2	3	29
OG0002330	4	2	8	2	1	2	1	3	2	2	2	29
OG0002331	3	1	1	4	2	4	4	3	2	2	3	29
OG0002332	3	1	2	3	1	2	7	2	3	2	3	29
OG0002333	3	1	4	4	1	3	1	2	1	7	2	29
OG0002334	8	2	2	2	2	3	1	2	1	4	2	29
OG0002335	2	2	2	5	3	3	1	1	2	5	3	29
OG0002336	2	2	2	4	2	2	4	2	2	4	3	29
OG0002337	2	2	3	3	3	3	3	2	2	2	4	29
OG0002338	4	2	2	3	3	2	3	1	2	4	3	29
OG0002339	2	2	2	6	3	2	1	1	4	3	3	29
OG0002340	1	3	2	4	1	3	4	1	3	3	4	29
OG0002341	1	2	2	5	3	5	3	2	2	4	0	29
OG0002342	3	2	3	2	3	1	6	1	1	3	4	29
OG0002343	2	2	2	4	3	6	1	2	1	2	4	29
OG0002344	4	1	2	3	1	2	3	6	2	3	2	29
OG0002345	2	1	2	3	3	1	2	5	2	5	3	29
OG0002346	2	2	3	4	2	2	4	2	3	2	3	29
OG0002347	4	2	3	3	1	2	3	2	2	4	3	29
OG0002348	2	2	3	4	4	2	3	2	1	4	2	29
OG0002349	6	1	2	3	2	2	2	2	2	5	2	29
OG0002350	3	2	3	3	3	2	4	3	1	2	3	29
OG0002351	4	1	2	4	1	2	4	2	2	4	3	29
OG0002352	1	2	3	6	2	2	1	2	1	4	5	29
OG0002353	2	2	3	4	3	3	3	2	1	3	3	29
OG0002354	7	1	3	4	2	2	3	1	2	2	2	29
OG0002355	3	2	1	4	0	2	4	3	2	4	4	29
OG0002356	1	0	1	0	0	1	3	5	5	8	5	29
OG0002357	1	1	4	6	0	3	3	2	2	3	4	29
OG0002358	3	3	2	4	2	2	2	3	2	3	3	29
OG0002359	1	2	2	6	3	2	1	2	2	4	4	29
OG0002360	1	2	2	3	2	2	2	3	3	6	3	29
OG0002361	3	2	3	2	1	3	2	4	2	3	4	29
OG0002362	2	1	4	4	2	2	5	3	1	3	2	29
OG0002363	5	1	1	5	2	3	3	2	2	2	3	29
OG0002364	4	5	5	2	0	1	0	5	1	3	3	29
OG0002365	7	2	2	4	2	3	2	2	1	1	3	29
OG0002366	4	2	3	6	2	2	2	2	1	2	3	29
OG0002367	3	2	3	4	2	2	5	2	3	2	1	29
OG0002368	4	1	3	4	2	2	5	1	1	4	2	29
OG0002369	6	1	2	4	3	2	1	2	4	2	2	29
OG0002370	2	1	5	2	1	5	3	5	1	1	3	29
OG0002371	5	1	1	7	2	4	1	3	1	2	2	29
OG0002372	4	2	2	5	3	2	2	2	2	2	3	29
OG0002373	1	2	3	4	5	2	3	2	3	1	3	29
OG0002374	2	1	2	3	3	2	3	3	3	4	3	29
OG0002375	2	2	3	3	0	3	3	2	2	6	3	29
OG0002376	2	3	1	4	2	2	3	2	1	5	4	29
OG0002377	2	2	2	4	4	2	1	3	2	3	4	29
OG0002378	3	0	2	0	0	0	1	1	0	22	0	29
OG0002379	2	2	3	5	2	2	4	2	1	4	2	29
OG0002380	3	2	2	3	0	3	3	2	2	4	5	29
OG0002381	3	1	3	4	2	2	3	2	2	5	2	29
OG0002382	5	2	2	3	2	2	4	1	2	3	3	29
OG0002383	2	2	3	4	3	1	4	1	2	3	4	29
OG0002384	2	2	2	4	3	2	2	2	3	3	4	29
OG0002385	2	1	5	4	3	3	1	2	2	4	2	29
OG0002386	3	2	3	3	3	2	2	2	1	4	4	29
OG0002387	2	1	4	6	3	3	2	1	1	3	3	29
OG0002388	4	2	3	4	3	3	2	1	1	3	3	29
OG0002389	4	2	3	4	2	2	2	2	1	3	4	29
OG0002390	1	2	4	3	2	2	3	2	2	4	4	29
OG0002391	3	2	3	3	2	2	3	2	2	3	4	29
OG0002392	4	2	2	3	3	2	2	0	2	6	3	29
OG0002393	3	2	2	5	4	2	2	1	2	3	3	29
OG0002394	3	2	3	2	2	2	3	2	3	4	3	29
OG0002395	2	2	3	2	3	1	2	2	2	7	3	29
OG0002396	2	1	2	5	3	2	4	3	1	4	2	29
OG0002397	3	2	2	4	4	3	2	2	1	5	1	29
OG0002398	1	2	2	4	3	3	2	2	2	4	4	29
OG0002399	3	1	4	3	2	1	4	3	2	4	2	29
OG0002400	4	1	2	4	2	2	5	2	2	3	2	29
OG0002401	2	2	1	4	3	2	4	1	2	4	4	29
OG0002402	1	2	3	4	2	2	2	2	2	4	5	29
OG0002403	3	2	2	1	4	3	3	3	3	4	1	29
OG0002404	3	2	2	5	2	2	3	1	2	3	4	29
OG0002405	5	2	3	5	2	2	2	1	2	1	4	29
OG0002406	2	2	2	3	2	8	1	2	2	3	2	29
OG0002407	3	1	1	4	4	3	3	1	4	4	1	29
OG0002408	6	1	2	4	2	2	5	0	2	3	2	29
OG0002409	2	2	2	5	1	1	3	2	2	5	4	29
OG0002410	3	1	4	5	2	2	5	1	2	2	2	29
OG0002411	2	2	1	4	2	4	5	2	0	4	3	29
OG0002412	1	2	4	4	3	3	2	2	2	3	3	29
OG0002413	5	1	3	4	3	3	2	0	1	5	2	29
OG0002414	5	1	0	4	1	8	3	2	2	1	2	29
OG0002415	2	2	4	3	3	2	2	2	2	4	3	29
OG0002416	2	1	2	3	2	3	7	3	1	3	2	29
OG0002417	2	0	6	1	1	1	0	4	1	12	1	29
OG0002418	2	1	2	4	2	1	7	2	1	2	5	29
OG0002419	4	2	2	4	1	2	5	2	2	2	3	29
OG0002420	3	2	3	6	1	2	3	2	1	2	4	29
OG0002421	2	2	3	4	2	2	3	2	1	5	3	29
OG0002422	1	2	3	5	4	2	2	1	2	4	3	29
OG0002423	3	2	2	6	2	1	2	2	2	2	5	29
OG0002424	2	2	3	6	0	2	4	2	2	2	4	29
OG0002425	3	2	4	4	2	2	4	2	2	3	1	29
OG0002426	2	2	3	4	1	2	4	3	2	2	4	29
OG0002427	5	1	4	3	2	2	3	3	1	3	2	29
OG0002428	1	3	1	6	1	2	2	2	1	6	4	29
OG0002429	2	2	2	5	2	3	3	2	2	4	2	29
OG0002430	1	1	0	3	2	2	2	1	1	14	2	29
OG0002431	1	2	2	4	4	2	3	2	1	4	4	29
OG0002432	2	2	2	4	2	2	2	3	2	4	4	29
OG0002433	3	2	4	3	5	2	3	1	2	2	2	29
OG0002434	1	1	2	2	3	4	2	1	1	9	3	29
OG0002435	3	2	2	4	1	3	5	2	2	3	2	29
OG0002436	7	1	2	3	2	3	3	1	3	2	2	29
OG0002437	3	2	1	4	2	2	3	2	2	4	4	29
OG0002438	4	2	3	2	1	2	2	4	2	5	2	29
OG0002439	2	3	3	4	3	2	1	2	2	4	3	29
OG0002440	1	4	2	8	3	4	1	3	1	0	2	29
OG0002441	3	2	0	4	1	3	4	2	2	4	4	29
OG0002442	1	1	2	3	4	5	2	3	2	3	3	29
OG0002443	6	1	2	4	2	2	3	3	2	3	1	29
OG0002444	2	2	3	4	2	2	2	3	2	5	2	29
OG0002445	2	2	2	3	3	2	5	1	2	3	4	29
OG0002446	1	2	1	6	2	3	3	2	2	3	4	29
OG0002447	2	2	4	4	3	1	2	2	1	4	4	29
OG0002448	1	2	3	7	1	2	3	2	1	3	4	29
OG0002449	2	2	3	5	1	4	3	2	1	2	4	29
OG0002450	2	2	2	4	3	2	2	2	2	4	4	29
OG0002451	1	2	4	3	2	1	2	2	2	7	3	29
OG0002452	4	2	3	4	2	2	2	2	2	3	3	29
OG0002453	7	1	2	4	2	2	4	1	2	2	2	29
OG0002454	1	2	3	6	3	2	2	2	2	4	2	29
OG0002455	1	3	1	3	1	1	2	6	0	9	2	29
OG0002456	2	1	3	3	3	2	3	2	3	4	3	29
OG0002457	4	2	3	4	3	3	2	2	1	3	2	29
OG0002458	1	1	2	4	0	2	5	1	2	10	1	29
OG0002459	1	1	3	4	4	2	3	1	3	3	4	29
OG0002460	1	1	3	2	4	1	3	5	2	5	2	29
OG0002461	2	2	3	5	2	1	2	3	2	4	3	29
OG0002462	1	3	2	4	3	3	3	2	1	4	3	29
OG0002463	3	3	4	1	3	5	1	2	1	3	3	29
OG0002464	2	4	4	2	0	2	2	1	2	6	4	29
OG0002465	1	2	3	4	2	2	3	3	1	6	2	29
OG0002466	1	1	3	4	1	2	4	2	1	8	2	29
OG0002467	2	1	3	6	1	3	3	1	1	4	4	29
OG0002468	1	1	4	5	2	3	3	2	0	4	4	29
OG0002469	1	2	3	3	3	2	4	1	3	3	4	29
OG0002470	4	1	2	4	2	1	4	2	2	5	2	29
OG0002471	1	2	2	4	3	3	1	2	3	5	3	29
OG0002472	2	2	3	2	3	2	5	1	2	4	3	29
OG0002473	3	2	3	4	3	2	2	3	3	1	3	29
OG0002474	2	1	2	3	2	4	3	3	4	3	2	29
OG0002475	1	1	2	10	1	2	4	1	1	2	4	29
OG0002476	1	1	2	2	1	2	7	3	3	3	4	29
OG0002477	2	1	1	2	1	2	2	14	1	2	1	29
OG0002478	0	2	2	3	3	4	3	3	2	0	7	29
OG0002479	0	3	1	2	0	9	4	6	0	0	4	29
OG0002480	0	1	0	0	21	0	4	0	0	0	3	29
OG0002481	0	2	3	5	4	1	3	1	2	4	4	29
OG0002482	0	1	0	1	0	4	6	7	1	5	4	29
OG0002483	0	0	29	0	0	0	0	0	0	0	0	29
OG0002484	0	0	29	0	0	0	0	0	0	0	0	29
OG0002485	0	0	3	1	0	2	0	1	19	3	0	29
OG0002486	0	0	0	0	2	3	0	0	23	0	1	29
OG0002487	0	0	0	0	28	0	1	0	0	0	0	29
OG0002488	0	0	0	0	0	0	0	28	1	0	0	29
OG0002489	0	0	0	0	0	0	0	0	29	0	0	29
OG0002490	0	0	0	0	0	0	0	0	0	29	0	29
OG0002491	4	2	2	4	2	2	5	1	2	2	2	28
OG0002492	3	2	4	4	1	2	5	1	0	2	4	28
OG0002493	8	1	1	2	2	3	2	2	2	2	3	28
OG0002494	2	1	4	5	1	3	3	2	2	4	1	28
OG0002495	4	1	0	2	8	3	2	1	0	4	3	28
OG0002496	4	2	3	3	2	4	3	3	1	1	2	28
OG0002497	2	3	2	1	1	1	5	2	3	4	4	28
OG0002498	1	2	2	5	3	2	5	2	2	2	2	28
OG0002499	3	2	2	2	2	1	4	2	2	4	4	28
OG0002500	2	2	4	3	3	2	4	2	2	2	2	28
OG0002501	2	1	1	2	7	3	1	2	2	2	5	28
OG0002502	3	1	1	6	2	2	3	3	2	3	2	28
OG0002503	2	1	2	4	2	3	6	1	2	3	2	28
OG0002504	4	2	4	4	2	2	1	1	3	2	3	28
OG0002505	3	2	1	4	4	2	2	2	2	3	3	28
OG0002506	3	2	2	2	2	2	4	2	2	5	2	28
OG0002507	2	3	3	3	3	2	1	2	1	4	4	28
OG0002508	2	2	3	6	1	2	2	2	2	4	2	28
OG0002509	5	1	4	2	2	1	2	2	3	4	2	28
OG0002510	3	5	1	2	5	4	2	1	1	1	3	28
OG0002511	3	1	2	4	4	2	4	2	2	2	2	28
OG0002512	2	1	1	4	2	3	3	1	2	8	1	28
OG0002513	2	2	3	4	2	2	2	2	1	4	4	28
OG0002514	4	1	0	3	5	2	4	1	2	4	2	28
OG0002515	5	1	2	3	2	3	4	1	1	3	3	28
OG0002516	2	2	1	4	3	2	3	2	3	4	2	28
OG0002517	3	1	2	3	1	6	6	1	1	2	2	28
OG0002518	5	0	21	0	0	1	0	1	0	0	0	28
OG0002519	1	1	3	4	1	3	5	2	2	3	3	28
OG0002520	4	1	1	4	2	5	2	1	3	2	3	28
OG0002521	3	2	3	5	3	3	2	1	1	3	2	28
OG0002522	3	2	4	2	1	2	5	3	1	3	2	28
OG0002523	1	5	1	5	2	4	3	1	1	1	4	28
OG0002524	3	2	2	3	4	2	2	2	2	3	3	28
OG0002525	4	2	2	4	3	3	2	1	3	2	2	28
OG0002526	8	1	1	6	2	1	2	1	3	1	2	28
OG0002527	2	2	1	2	3	2	4	1	3	4	4	28
OG0002528	4	1	0	7	1	2	4	3	2	2	2	28
OG0002529	4	1	3	4	2	2	3	1	4	2	2	28
OG0002530	4	2	2	4	2	1	2	2	2	4	3	28
OG0002531	2	3	1	3	2	3	2	3	2	5	2	28
OG0002532	3	2	4	2	1	3	4	2	1	4	2	28
OG0002533	3	1	2	4	1	4	2	1	5	3	2	28
OG0002534	1	2	4	4	2	2	1	4	2	4	2	28
OG0002535	2	2	3	3	3	1	1	2	2	6	3	28
OG0002536	2	2	3	3	4	2	3	2	1	4	2	28
OG0002537	1	2	3	5	3	3	1	2	1	4	3	28
OG0002538	5	1	2	4	3	2	2	2	3	2	2	28
OG0002539	1	2	2	2	4	4	3	4	2	1	3	28
OG0002540	7	2	1	4	2	1	2	4	1	2	2	28
OG0002541	6	2	1	3	2	6	1	2	1	2	2	28
OG0002542	1	1	7	2	3	6	2	2	1	2	1	28
OG0002543	1	2	1	4	3	2	2	2	2	7	2	28
OG0002544	2	2	4	2	4	4	1	1	2	3	3	28
OG0002545	3	1	4	4	2	2	2	3	2	3	2	28
OG0002546	1	3	4	4	3	2	4	2	2	2	1	28
OG0002547	1	3	2	2	3	1	6	2	1	4	3	28
OG0002548	4	1	2	4	2	2	3	1	2	5	2	28
OG0002549	5	2	2	4	2	2	2	2	2	2	3	28
OG0002550	3	2	6	2	1	2	2	2	1	6	1	28
OG0002551	4	1	2	4	2	3	4	2	2	2	2	28
OG0002552	2	3	2	4	2	1	3	2	2	5	2	28
OG0002553	2	2	3	3	2	2	6	2	0	4	2	28
OG0002554	4	1	1	3	3	2	2	2	2	4	4	28
OG0002555	5	2	1	4	2	2	5	2	2	1	2	28
OG0002556	5	1	2	4	2	2	4	2	1	3	2	28
OG0002557	5	2	2	3	2	2	4	1	1	4	2	28
OG0002558	3	3	2	4	2	2	2	3	1	4	2	28
OG0002559	1	2	3	4	3	1	1	2	2	6	3	28
OG0002560	1	2	3	3	2	1	6	2	1	3	4	28
OG0002561	2	1	1	3	2	1	3	4	2	5	4	28
OG0002562	3	1	2	4	1	2	4	1	3	3	4	28
OG0002563	2	1	2	4	2	2	5	1	2	5	2	28
OG0002564	4	2	2	2	3	2	3	2	2	2	4	28
OG0002565	2	3	2	3	2	3	4	2	1	4	2	28
OG0002566	1	3	0	5	5	2	3	1	0	3	5	28
OG0002567	28	0	0	0	0	0	0	0	0	0	0	28
OG0002568	2	2	3	5	0	1	4	2	3	3	3	28
OG0002569	2	1	3	4	3	2	2	2	2	4	3	28
OG0002570	3	2	4	3	1	1	7	1	3	2	1	28
OG0002571	4	1	3	2	3	2	3	1	3	3	3	28
OG0002572	2	3	3	3	0	3	4	2	3	2	3	28
OG0002573	2	2	1	3	2	3	3	2	3	4	3	28
OG0002574	1	1	4	4	0	1	6	4	1	4	2	28
OG0002575	3	2	3	4	3	2	2	2	2	2	3	28
OG0002576	1	2	2	5	5	3	1	3	2	2	2	28
OG0002577	2	2	2	2	2	2	3	3	4	4	2	28
OG0002578	1	1	1	5	2	4	2	2	2	6	2	28
OG0002579	2	2	4	4	3	3	3	2	2	1	2	28
OG0002580	3	1	2	4	2	3	7	1	1	2	2	28
OG0002581	2	1	1	2	2	3	3	2	9	1	2	28
OG0002582	4	2	2	2	2	2	4	3	1	3	3	28
OG0002583	1	1	2	4	1	2	8	1	2	3	3	28
OG0002584	2	1	4	4	0	2	3	3	1	6	2	28
OG0002585	7	2	2	1	0	2	1	1	5	4	3	28
OG0002586	2	1	2	2	2	2	6	1	3	3	4	28
OG0002587	2	2	1	5	3	4	2	1	3	2	3	28
OG0002588	2	2	3	4	4	2	2	1	1	4	3	28
OG0002589	6	1	2	4	2	2	2	1	2	5	1	28
OG0002590	4	4	2	2	1	1	2	2	2	5	3	28
OG0002591	3	2	4	4	2	2	3	2	2	1	3	28
OG0002592	2	2	3	4	0	2	4	1	2	4	4	28
OG0002593	2	2	4	4	3	2	2	2	2	3	2	28
OG0002594	1	2	2	3	2	2	4	4	2	4	2	28
OG0002595	3	2	1	3	2	2	5	2	1	4	3	28
OG0002596	2	2	4	4	3	2	2	1	1	4	3	28
OG0002597	1	2	3	5	3	2	1	2	2	4	3	28
OG0002598	2	1	2	3	2	3	3	2	1	6	3	28
OG0002599	2	1	0	4	2	2	3	1	2	9	2	28
OG0002600	1	1	1	3	8	3	1	1	4	3	2	28
OG0002601	2	2	2	2	1	3	3	2	2	7	2	28
OG0002602	1	1	2	0	6	2	4	2	1	8	1	28
OG0002603	1	2	2	4	4	2	2	2	2	3	4	28
OG0002604	2	2	1	6	3	3	1	2	2	3	3	28
OG0002605	2	2	2	4	1	1	4	2	2	4	4	28
OG0002606	1	1	0	5	3	2	3	2	3	4	4	28
OG0002607	1	2	4	4	3	2	3	2	3	1	3	28
OG0002608	1	2	3	5	3	2	1	2	4	2	3	28
OG0002609	1	2	4	1	3	3	1	2	3	4	4	28
OG0002610	2	1	4	3	5	2	2	1	2	4	2	28
OG0002611	2	2	2	3	3	2	3	1	2	3	5	28
OG0002612	3	2	4	4	2	2	2	1	2	4	2	28
OG0002613	5	2	3	2	3	2	3	4	2	0	2	28
OG0002614	3	2	1	2	2	3	3	3	3	4	2	28
OG0002615	3	2	3	3	2	2	3	2	2	4	2	28
OG0002616	2	2	1	4	1	2	4	2	2	4	4	28
OG0002617	6	1	2	2	2	2	4	4	2	1	2	28
OG0002618	4	1	3	4	2	2	2	2	1	5	2	28
OG0002619	2	1	3	5	2	4	3	3	1	2	2	28
OG0002620	2	2	3	5	1	1	2	2	2	4	4	28
OG0002621	5	1	2	4	2	2	3	1	2	4	2	28
OG0002622	2	2	4	4	0	4	3	2	1	4	2	28
OG0002623	1	2	2	3	3	4	1	5	2	2	3	28
OG0002624	1	2	2	2	3	1	6	1	2	4	4	28
OG0002625	1	2	5	3	3	2	3	2	2	2	3	28
OG0002626	1	2	3	4	3	3	2	1	2	4	3	28
OG0002627	3	0	0	7	1	4	4	2	2	3	2	28
OG0002628	2	1	2	4	2	1	9	1	2	2	2	28
OG0002629	2	1	4	3	2	2	1	3	2	5	3	28
OG0002630	1	1	3	2	2	10	2	1	1	3	2	28
OG0002631	1	2	2	6	2	2	2	3	2	3	3	28
OG0002632	2	0	26	0	0	0	0	0	0	0	0	28
OG0002633	5	1	2	5	2	2	4	1	2	2	2	28
OG0002634	2	1	3	3	2	2	2	5	2	4	2	28
OG0002635	1	2	2	4	3	2	2	3	2	4	3	28
OG0002636	2	1	4	4	2	3	3	3	1	2	3	28
OG0002637	1	2	4	4	3	3	2	1	2	4	2	28
OG0002638	1	1	3	2	0	1	2	1	1	14	2	28
OG0002639	1	2	4	4	3	3	2	2	2	1	4	28
OG0002640	2	3	1	0	6	3	3	1	2	5	2	28
OG0002641	1	2	2	4	1	4	4	2	1	3	4	28
OG0002642	3	1	2	3	2	3	5	3	2	2	2	28
OG0002643	1	2	2	3	3	2	4	2	3	4	2	28
OG0002644	1	1	3	0	0	0	8	3	6	5	1	28
OG0002645	0	4	0	23	1	0	0	0	0	0	0	28
OG0002646	0	3	1	2	4	4	2	5	2	0	5	28
OG0002647	0	2	3	2	0	0	0	8	8	2	3	28
OG0002648	0	2	2	1	0	2	0	3	2	14	2	28
OG0002649	0	1	7	0	1	15	1	3	0	0	0	28
OG0002650	0	1	1	4	2	2	4	4	4	3	3	28
OG0002651	0	2	3	6	2	2	2	2	2	3	4	28
OG0002652	0	2	0	0	17	0	0	0	5	0	4	28
OG0002653	0	1	2	0	13	4	1	1	1	3	2	28
OG0002654	0	1	0	0	0	1	0	0	26	0	0	28
OG0002655	0	1	3	5	0	5	4	5	2	0	3	28
OG0002656	0	1	0	0	5	1	0	14	3	2	2	28
OG0002657	0	0	28	0	0	0	0	0	0	0	0	28
OG0002658	0	0	28	0	0	0	0	0	0	0	0	28
OG0002659	0	0	28	0	0	0	0	0	0	0	0	28
OG0002660	0	0	28	0	0	0	0	0	0	0	0	28
OG0002661	0	0	0	28	0	0	0	0	0	0	0	28
OG0002662	0	0	0	20	0	0	0	1	3	3	1	28
OG0002663	0	0	0	3	14	6	0	0	4	0	1	28
OG0002664	0	0	0	0	28	0	0	0	0	0	0	28
OG0002665	0	0	0	0	2	0	0	0	25	1	0	28
OG0002666	0	0	0	0	1	0	3	6	1	16	1	28
OG0002667	0	0	0	0	7	0	0	0	1	0	20	28
OG0002668	0	0	0	0	0	0	0	28	0	0	0	28
OG0002669	0	0	0	0	0	0	0	28	0	0	0	28
OG0002670	0	0	0	0	0	0	0	28	0	0	0	28
OG0002671	6	1	4	1	2	2	5	2	2	1	1	27
OG0002672	1	3	2	5	4	2	1	3	2	2	2	27
OG0002673	2	2	3	3	2	2	2	2	3	3	3	27
OG0002674	6	2	1	2	2	2	1	3	3	2	3	27
OG0002675	1	2	2	4	1	4	4	2	3	2	2	27
OG0002676	3	1	2	4	1	2	2	2	5	3	2	27
OG0002677	2	2	1	4	2	2	3	1	2	6	2	27
OG0002678	1	0	3	3	1	5	3	2	3	4	2	27
OG0002679	1	1	2	4	3	2	3	2	2	5	2	27
OG0002680	2	1	4	4	1	4	4	1	0	4	2	27
OG0002681	4	1	4	3	2	1	4	2	1	3	2	27
OG0002682	1	1	2	3	2	6	3	1	4	2	2	27
OG0002683	5	3	1	2	2	2	3	1	2	4	2	27
OG0002684	4	0	2	1	1	0	5	3	2	6	3	27
OG0002685	3	2	1	4	3	3	1	2	2	4	2	27
OG0002686	4	2	2	4	3	2	1	1	1	5	2	27
OG0002687	4	1	2	3	2	3	1	4	2	3	2	27
OG0002688	2	1	1	1	2	2	1	6	3	7	1	27
OG0002689	4	1	2	4	2	3	3	1	2	3	2	27
OG0002690	4	2	1	4	2	2	2	3	1	4	2	27
OG0002691	26	0	1	0	0	0	0	0	0	0	0	27
OG0002692	2	1	1	3	4	2	3	2	2	4	3	27
OG0002693	2	2	2	3	1	3	4	1	1	5	3	27
OG0002694	4	2	2	4	1	2	2	2	2	4	2	27
OG0002695	2	2	3	4	2	2	1	2	2	5	2	27
OG0002696	1	1	3	3	2	2	3	2	2	6	2	27
OG0002697	3	1	1	4	2	2	4	2	2	2	4	27
OG0002698	4	1	2	2	1	6	1	5	1	2	2	27
OG0002699	4	1	3	3	2	2	4	1	3	2	2	27
OG0002700	2	2	5	1	2	2	2	2	3	3	3	27
OG0002701	4	2	2	4	2	2	2	2	1	3	3	27
OG0002702	3	1	2	4	1	2	6	2	2	2	2	27
OG0002703	3	2	3	2	3	2	4	2	1	3	2	27
OG0002704	27	0	0	0	0	0	0	0	0	0	0	27
OG0002705	3	1	3	4	3	2	4	2	1	1	3	27
OG0002706	4	1	2	3	2	2	5	1	3	2	2	27
OG0002707	1	4	1	7	0	3	1	2	1	4	3	27
OG0002708	1	3	1	2	3	1	2	3	4	4	3	27
OG0002709	2	2	1	4	3	2	2	3	2	3	3	27
OG0002710	2	2	2	4	0	2	3	2	3	4	3	27
OG0002711	3	2	5	3	0	2	3	1	2	4	2	27
OG0002712	3	8	2	1	1	3	1	3	1	2	2	27
OG0002713	6	1	2	4	2	2	3	1	2	2	2	27
OG0002714	6	1	0	3	2	7	1	3	2	0	2	27
OG0002715	2	4	2	4	2	2	3	2	1	4	1	27
OG0002716	3	2	1	3	3	2	3	2	1	3	4	27
OG0002717	3	1	1	2	2	2	4	1	5	1	5	27
OG0002718	3	1	2	4	1	3	4	2	3	3	1	27
OG0002719	2	1	2	2	1	2	3	5	3	4	2	27
OG0002720	3	1	3	4	2	2	5	1	2	2	2	27
OG0002721	1	3	2	3	2	3	3	1	1	4	4	27
OG0002722	4	2	3	3	2	2	2	1	2	4	2	27
OG0002723	6	1	1	2	2	4	3	1	2	3	2	27
OG0002724	2	2	2	3	2	2	3	3	1	4	3	27
OG0002725	4	1	1	4	2	2	2	3	2	4	2	27
OG0002726	2	0	1	9	0	3	2	4	1	3	2	27
OG0002727	3	1	1	4	3	1	2	2	2	3	5	27
OG0002728	2	1	2	2	2	1	3	2	1	9	2	27
OG0002729	4	0	2	7	0	4	1	5	3	0	1	27
OG0002730	2	2	1	4	3	3	1	2	1	4	4	27
OG0002731	6	2	2	2	2	2	2	2	1	3	3	27
OG0002732	4	1	4	2	2	2	5	2	1	2	2	27
OG0002733	4	1	2	6	3	2	3	1	1	2	2	27
OG0002734	3	1	2	2	2	2	4	1	1	7	2	27
OG0002735	5	0	2	3	2	3	4	2	2	2	2	27
OG0002736	2	2	3	5	4	2	2	1	1	1	4	27
OG0002737	1	2	1	3	2	6	3	1	3	0	5	27
OG0002738	3	1	0	3	2	7	0	0	2	8	1	27
OG0002739	2	2	1	3	3	3	2	3	1	5	2	27
OG0002740	3	2	2	4	2	2	2	3	2	2	3	27
OG0002741	2	1	3	5	1	2	1	3	1	6	2	27
OG0002742	2	1	2	4	3	3	2	2	2	4	2	27
OG0002743	2	2	3	5	2	2	4	2	1	2	2	27
OG0002744	5	2	3	3	3	2	1	3	1	2	2	27
OG0002745	4	1	1	2	2	2	4	2	2	5	2	27
OG0002746	4	1	2	4	2	2	6	2	1	1	2	27
OG0002747	2	2	0	6	0	3	2	1	1	7	3	27
OG0002748	1	2	2	3	2	2	5	3	2	2	3	27
OG0002749	2	3	0	5	2	3	2	1	2	5	2	27
OG0002750	3	2	1	2	0	1	3	2	2	8	3	27
OG0002751	1	2	2	7	3	3	1	1	2	1	4	27
OG0002752	3	1	4	2	0	1	4	2	2	4	4	27
OG0002753	2	2	5	5	3	1	1	2	0	2	4	27
OG0002754	1	2	3	4	3	2	3	2	2	2	3	27
OG0002755	3	2	1	2	4	1	4	1	2	5	2	27
OG0002756	2	2	2	4	2	5	4	1	2	1	2	27
OG0002757	2	3	1	4	2	2	1	2	2	5	3	27
OG0002758	5	1	4	4	2	2	3	1	1	2	2	27
OG0002759	5	2	2	2	3	2	3	1	1	4	2	27
OG0002760	2	1	2	4	5	2	2	2	2	2	3	27
OG0002761	1	5	2	4	0	5	3	2	1	3	1	27
OG0002762	4	1	2	3	3	1	2	2	2	4	3	27
OG0002763	2	1	3	4	0	2	5	3	2	4	1	27
OG0002764	5	1	1	3	3	1	2	2	3	3	3	27
OG0002765	3	1	1	4	2	2	5	1	2	4	2	27
OG0002766	2	2	2	5	4	2	2	2	1	3	2	27
OG0002767	1	2	2	4	2	5	1	1	1	6	2	27
OG0002768	3	1	3	3	2	3	2	1	2	3	4	27
OG0002769	2	2	2	2	1	1	6	2	3	3	3	27
OG0002770	4	0	0	0	0	1	5	5	1	10	1	27
OG0002771	1	1	3	5	1	3	2	4	1	3	3	27
OG0002772	2	1	2	4	2	3	4	4	2	1	2	27
OG0002773	3	2	2	4	2	3	2	2	2	2	3	27
OG0002774	3	6	2	3	3	2	1	1	1	2	3	27
OG0002775	6	1	2	4	2	2	4	1	1	2	2	27
OG0002776	4	2	1	3	4	3	2	1	3	2	2	27
OG0002777	2	2	3	4	1	3	3	2	1	4	2	27
OG0002778	2	2	5	2	2	3	3	1	2	3	2	27
OG0002779	5	1	2	4	2	2	3	1	2	2	3	27
OG0002780	2	2	4	3	2	2	3	1	2	4	2	27
OG0002781	3	2	2	4	3	2	2	1	2	3	3	27
OG0002782	2	1	4	3	2	3	3	3	1	2	3	27
OG0002783	5	1	2	2	1	3	5	1	3	2	2	27
